StepID,DOY,Time1,Time2,Hours,StepLength,SL_Hour,Pack,,
2742,353,18/12/2021 15:00,18/12/2021 19:01,4.016666667,52.13467502,13.03366876,Erratics,,
2743,353,18/12/2021 19:01,18/12/2021 23:00,3.983333333,9.699000821,2.424750205,Erratics,,
2744,353,18/12/2021 23:00,19/12/2021 3:00,4,205.2703625,51.31759062,Erratics,,
2745,354,19/12/2021 3:00,19/12/2021 7:01,4.016666667,2.004488965,0.501122241,Erratics,,
2746,354,19/12/2021 7:01,19/12/2021 11:01,4,224.88722,56.22180499,Erratics,,
2747,354,19/12/2021 11:01,19/12/2021 15:00,3.983333333,16.6350377,4.158759426,Erratics,,
2748,354,19/12/2021 15:00,19/12/2021 19:00,4,9.873841047,2.468460262,Erratics,,
2749,354,19/12/2021 19:00,19/12/2021 23:00,4,159.7294509,39.93236273,Erratics,,
2750,354,19/12/2021 23:00,20/12/2021 3:00,4,158.2198132,39.55495329,Erratics,,
2751,355,20/12/2021 3:00,20/12/2021 7:00,4,218.370802,54.5927005,Erratics,,
2752,355,20/12/2021 7:00,20/12/2021 11:01,4.016666667,84.12930629,21.03232657,Erratics,,
2753,355,20/12/2021 11:01,20/12/2021 15:01,4,225.6169999,56.40424998,Erratics,,
2754,355,20/12/2021 15:01,20/12/2021 19:00,3.983333333,3061.394301,765.3485752,Erratics,,
2755,355,20/12/2021 19:00,20/12/2021 23:00,4,5.228680608,1.307170152,Erratics,,
2756,355,20/12/2021 23:00,21/12/2021 3:00,4,52.77560108,13.19390027,Erratics,,
2757,356,21/12/2021 3:00,21/12/2021 7:00,4,3.836652162,0.959163041,Erratics,,
2758,356,21/12/2021 7:00,21/12/2021 11:00,4,2625.553124,656.3882809,Erratics,,
2759,356,21/12/2021 11:00,21/12/2021 15:01,4.016666667,4025.076978,1006.269245,Erratics,,
2760,356,21/12/2021 15:01,21/12/2021 19:00,3.983333333,4266.734781,1066.683695,Erratics,,
2761,356,21/12/2021 19:00,21/12/2021 23:00,4,1871.512735,467.8781837,Erratics,,
2762,356,21/12/2021 23:00,22/12/2021 3:01,4.016666667,1.226176588,0.306544147,Erratics,,
2763,357,22/12/2021 3:01,22/12/2021 7:00,3.983333333,7428.080468,1857.020117,Erratics,,
2764,357,22/12/2021 7:00,22/12/2021 11:00,4,4794.026718,1198.506679,Erratics,,
2765,357,22/12/2021 11:00,22/12/2021 15:00,4,2.470224321,0.61755608,Erratics,,
2766,357,22/12/2021 15:00,22/12/2021 19:00,4,1544.941578,386.2353946,Erratics,,
2767,357,22/12/2021 19:00,22/12/2021 23:00,4,2391.906808,597.9767019,Erratics,,
2768,357,22/12/2021 23:00,23/12/2021 3:00,4,4.681705209,1.170426302,Erratics,,
2769,358,23/12/2021 3:00,23/12/2021 7:00,4,1.563686589,0.390921647,Erratics,,
2770,358,23/12/2021 7:00,23/12/2021 11:01,4.016666667,1967.500854,491.8752135,Erratics,,
2771,358,23/12/2021 11:01,23/12/2021 15:00,3.983333333,2402.974557,600.7436393,Erratics,,
2772,358,23/12/2021 15:00,23/12/2021 19:00,4,3160.731435,790.1828588,Erratics,,
2773,358,23/12/2021 19:00,23/12/2021 23:00,4,4300.207984,1075.051996,Erratics,,
2774,358,23/12/2021 23:00,24/12/2021 3:00,4,4859.493692,1214.873423,Erratics,,
2775,359,24/12/2021 3:00,24/12/2021 7:00,4,3394.483219,848.6208046,Erratics,,
2776,359,24/12/2021 7:00,24/12/2021 11:00,4,2883.160621,720.7901553,Erratics,,
2777,359,24/12/2021 11:00,24/12/2021 15:00,4,2231.251748,557.8129371,Erratics,,
2778,359,24/12/2021 15:00,24/12/2021 19:00,4,1915.675784,478.9189461,Erratics,,
2779,359,24/12/2021 19:00,24/12/2021 23:00,4,0,0,Erratics,,
2780,359,24/12/2021 23:00,25/12/2021 3:00,4,2805.844133,701.4610333,Erratics,,
2781,360,25/12/2021 3:00,25/12/2021 7:00,4,1253.168542,313.2921354,Erratics,,
2782,360,25/12/2021 7:00,25/12/2021 11:00,4,1.226201009,0.306550252,Erratics,,
2783,360,25/12/2021 11:00,25/12/2021 15:00,4,4.455573413,1.113893353,Erratics,,
2784,360,25/12/2021 15:00,25/12/2021 19:00,4,1040.243448,260.0608621,Erratics,,
2785,360,25/12/2021 19:00,25/12/2021 23:00,4,3.678602578,0.919650645,Erratics,,
2786,360,25/12/2021 23:00,26/12/2021 3:00,4,2661.191059,665.2977648,Erratics,,
2787,361,26/12/2021 3:00,26/12/2021 7:00,4,889.5368486,222.3842122,Erratics,,
2788,361,26/12/2021 7:00,26/12/2021 11:00,4,1.226198221,0.306549555,Erratics,,
2789,361,26/12/2021 11:00,26/12/2021 15:00,4,339.8373011,84.95932527,Erratics,,
2790,361,26/12/2021 15:00,26/12/2021 19:00,4,3.39513178,0.848782945,Erratics,,
2791,361,26/12/2021 19:00,26/12/2021 23:00,4,1.226198258,0.306549565,Erratics,,
2792,361,26/12/2021 23:00,27/12/2021 3:00,4,4411.593329,1102.898332,Erratics,,
2793,362,27/12/2021 3:00,27/12/2021 7:00,4,2297.96853,574.4921324,Erratics,,
2794,362,27/12/2021 7:00,27/12/2021 11:00,4,6071.047372,1517.761843,Erratics,,
2795,362,27/12/2021 11:00,27/12/2021 15:01,4.016666667,903.8915043,225.9728761,Erratics,,
2796,362,27/12/2021 15:01,27/12/2021 19:00,3.983333333,7028.310381,1757.077595,Erratics,,
2797,362,27/12/2021 19:00,27/12/2021 23:00,4,7238.13292,1809.53323,Erratics,,
2798,362,27/12/2021 23:00,28/12/2021 3:00,4,207.4504638,51.86261594,Erratics,,
2799,363,28/12/2021 3:00,28/12/2021 7:00,4,3882.352249,970.5880623,Erratics,,
2800,363,28/12/2021 15:00,28/12/2021 19:00,4,1106.567684,276.6419211,Erratics,,
2801,363,28/12/2021 19:00,28/12/2021 23:00,4,196.8670148,49.21675369,Erratics,,
2802,363,28/12/2021 23:00,29/12/2021 3:00,4,7.933309423,1.983327356,Erratics,,
2803,364,29/12/2021 3:00,29/12/2021 7:01,4.016666667,14.4020057,3.600501425,Erratics,,
2804,364,29/12/2021 7:01,29/12/2021 11:01,4,1123.129735,280.7824336,Erratics,,
2805,364,29/12/2021 11:01,29/12/2021 15:00,3.983333333,49.26237412,12.31559353,Erratics,,
2806,364,29/12/2021 15:00,29/12/2021 19:01,4.016666667,1082.297419,270.5743547,Erratics,,
2807,364,29/12/2021 19:01,29/12/2021 23:00,3.983333333,39.3418183,9.835454574,Erratics,,
2808,364,29/12/2021 23:00,30/12/2021 3:00,4,271.5551833,67.88879582,Erratics,,
2809,365,30/12/2021 3:00,30/12/2021 7:00,4,40.26839526,10.06709882,Erratics,,
2810,365,30/12/2021 7:00,30/12/2021 11:00,4,848.528457,212.1321143,Erratics,,
2811,365,30/12/2021 11:00,30/12/2021 15:02,4.033333333,931.5162283,232.8790571,Erratics,,
2812,365,30/12/2021 15:02,30/12/2021 19:01,3.983333333,96.92316261,24.23079065,Erratics,,
2813,365,30/12/2021 19:01,30/12/2021 23:00,3.983333333,210.7237943,52.68094858,Erratics,,
2814,365,30/12/2021 23:00,31/12/2021 3:00,4,194.9653812,48.7413453,Erratics,,
2815,1,31/12/2021 3:00,31/12/2021 7:00,4,24.48215929,6.120539823,Erratics,,
2816,1,31/12/2021 7:00,31/12/2021 11:00,4,972.9601738,243.2400434,Erratics,,
2817,1,31/12/2021 11:00,31/12/2021 15:00,4,167.9075,41.97687499,Erratics,,
2818,1,31/12/2021 15:00,31/12/2021 19:00,4,1858.169513,464.5423782,Erratics,,
2819,1,31/12/2021 19:00,31/12/2021 23:00,4,3.25405787,0.813514468,Erratics,,
2820,1,31/12/2021 23:00,1/1/2022 3:00,4,1909.993811,477.4984527,Erratics,,
2821,2,1/1/2022 3:00,1/1/2022 7:00,4,2115.542279,528.8855697,Erratics,,
2822,2,1/1/2022 7:00,1/1/2022 11:00,4,2738.952686,684.7381715,Erratics,,
2823,2,1/1/2022 11:00,1/1/2022 15:01,4.016666667,40.23489116,10.05872279,Erratics,,
2824,2,1/1/2022 15:01,1/1/2022 19:00,3.983333333,383.6619477,95.91548692,Erratics,,
2825,2,1/1/2022 19:00,1/1/2022 23:00,4,2746.335598,686.5838996,Erratics,,
2826,2,1/1/2022 23:00,2/1/2022 3:01,4.016666667,533.1670884,133.2917721,Erratics,,
2827,3,2/1/2022 3:01,2/1/2022 7:01,4,1919.769137,479.9422842,Erratics,,
2828,3,2/1/2022 7:01,2/1/2022 11:00,3.983333333,3766.89557,941.7238925,Erratics,,
2829,3,2/1/2022 11:00,2/1/2022 15:01,4.016666667,2772.955757,693.2389393,Erratics,,
2830,3,2/1/2022 15:01,2/1/2022 19:00,3.983333333,1045.880348,261.4700869,Erratics,,
2831,3,2/1/2022 19:00,2/1/2022 23:01,4.016666667,5210.312193,1302.578048,Erratics,,
2832,3,2/1/2022 23:01,3/1/2022 3:00,3.983333333,5914.709267,1478.677317,Erratics,,
2833,4,3/1/2022 3:00,3/1/2022 7:00,4,11.9411489,2.985287226,Erratics,,
2834,4,3/1/2022 7:00,3/1/2022 11:00,4,1347.842181,336.9605453,Erratics,,
2835,4,3/1/2022 11:00,3/1/2022 15:00,4,227.23978,56.809945,Erratics,,
2836,4,3/1/2022 15:00,3/1/2022 19:00,4,234.9357786,58.73394464,Erratics,,
2837,4,3/1/2022 19:00,3/1/2022 23:00,4,46.15357661,11.53839415,Erratics,,
2838,4,3/1/2022 23:00,4/1/2022 3:00,4,1058.363039,264.5907597,Erratics,,
2839,5,4/1/2022 3:00,4/1/2022 7:00,4,294.5997067,73.64992667,Erratics,,
2840,5,4/1/2022 7:00,4/1/2022 11:00,4,1381.257073,345.3142682,Erratics,,
2841,5,4/1/2022 11:00,4/1/2022 15:00,4,2345.179618,586.2949045,Erratics,,
2842,5,4/1/2022 15:00,4/1/2022 19:01,4.016666667,683.5360003,170.8840001,Erratics,,
2843,5,4/1/2022 19:01,4/1/2022 23:02,4.016666667,1784.404253,446.1010632,Erratics,,
2844,5,4/1/2022 23:02,5/1/2022 3:01,3.983333333,7025.737128,1756.434282,Erratics,,
2845,6,5/1/2022 3:01,5/1/2022 7:01,4,61.80272409,15.45068102,Erratics,,
2846,6,5/1/2022 7:01,5/1/2022 11:00,3.983333333,63.9344031,15.98360078,Erratics,,
2847,6,5/1/2022 11:00,5/1/2022 15:00,4,135.109687,33.77742175,Erratics,,
2848,6,5/1/2022 15:00,5/1/2022 19:01,4.016666667,3645.817101,911.4542754,Erratics,,
2849,6,5/1/2022 19:01,5/1/2022 23:01,4,1063.533813,265.8834533,Erratics,,
2850,6,5/1/2022 23:01,6/1/2022 3:01,4,1638.878064,409.7195159,Erratics,,
2851,7,6/1/2022 3:01,6/1/2022 7:01,4,13447.80036,3361.950089,Erratics,,
2852,7,6/1/2022 7:01,6/1/2022 11:01,4,1978.902203,494.7255509,Erratics,,
2853,7,6/1/2022 11:01,6/1/2022 15:01,4,3958.513505,989.6283763,Erratics,,
2854,7,6/1/2022 15:01,6/1/2022 19:00,3.983333333,85.25218156,21.31304539,Erratics,,
2855,7,6/1/2022 19:00,6/1/2022 23:01,4.016666667,53.88279128,13.47069782,Erratics,,
2856,349,14/12/2021 23:00,15/12/2021 3:00,4,962.213708,240.553427,CantwellCreek_plus_Windy,,
2857,350,15/12/2021 3:00,15/12/2021 7:00,4,783.1335351,195.7833838,CantwellCreek_plus_Windy,,
2858,350,15/12/2021 7:00,15/12/2021 11:00,4,0.550428554,0.137607139,CantwellCreek_plus_Windy,,
2859,350,15/12/2021 11:00,15/12/2021 15:00,4,2.151675257,0.537918814,CantwellCreek_plus_Windy,,
2860,350,15/12/2021 15:00,15/12/2021 19:00,4,728.9712592,182.2428148,CantwellCreek_plus_Windy,,
2861,350,15/12/2021 19:00,15/12/2021 23:00,4,1837.537109,459.3842774,CantwellCreek_plus_Windy,,
2862,350,15/12/2021 23:00,16/12/2021 3:00,4,1184.043751,296.0109378,CantwellCreek_plus_Windy,,
2863,351,16/12/2021 3:00,16/12/2021 7:00,4,2.836777248,0.709194312,CantwellCreek_plus_Windy,,
2864,351,16/12/2021 7:00,16/12/2021 11:00,4,2.017753888,0.504438472,CantwellCreek_plus_Windy,,
2865,351,16/12/2021 11:00,16/12/2021 15:00,4,14.79351535,3.698378837,CantwellCreek_plus_Windy,,
2866,351,16/12/2021 15:00,16/12/2021 19:00,4,4154.897549,1038.724387,CantwellCreek_plus_Windy,,
2867,351,16/12/2021 19:00,16/12/2021 23:00,4,4593.407542,1148.351886,CantwellCreek_plus_Windy,,
2868,351,16/12/2021 23:00,17/12/2021 3:00,4,9065.144676,2266.286169,CantwellCreek_plus_Windy,,
2869,352,17/12/2021 3:00,17/12/2021 7:00,4,6468.694367,1617.173592,CantwellCreek_plus_Windy,,
2870,352,17/12/2021 7:00,17/12/2021 11:00,4,447.3521411,111.8380353,CantwellCreek_plus_Windy,,
2871,352,17/12/2021 11:00,17/12/2021 15:00,4,2279.446335,569.8615838,CantwellCreek_plus_Windy,,
2872,352,17/12/2021 15:00,17/12/2021 19:01,4.016666667,683.3760283,170.8440071,CantwellCreek_plus_Windy,,
2873,352,17/12/2021 19:01,17/12/2021 23:01,4,5893.911405,1473.477851,CantwellCreek_plus_Windy,,
2874,352,17/12/2021 23:01,18/12/2021 3:00,3.983333333,6393.354918,1598.338729,CantwellCreek_plus_Windy,,
2875,353,18/12/2021 3:00,18/12/2021 7:00,4,8551.888256,2137.972064,CantwellCreek_plus_Windy,,
2876,353,18/12/2021 7:00,18/12/2021 11:00,4,2.689869427,0.672467357,CantwellCreek_plus_Windy,,
2877,353,18/12/2021 11:00,18/12/2021 15:00,4,6736.385814,1684.096453,CantwellCreek_plus_Windy,,
2878,353,18/12/2021 15:00,18/12/2021 19:00,4,151.9838567,37.99596417,CantwellCreek_plus_Windy,,
2879,353,18/12/2021 19:00,18/12/2021 23:00,4,917.0915654,229.2728913,CantwellCreek_plus_Windy,,
2880,353,18/12/2021 23:00,19/12/2021 3:00,4,4682.408708,1170.602177,CantwellCreek_plus_Windy,,
2881,354,19/12/2021 3:00,19/12/2021 7:00,4,13.25072872,3.312682181,CantwellCreek_plus_Windy,,
2882,354,19/12/2021 7:00,19/12/2021 11:00,4,109.91782,27.47945499,CantwellCreek_plus_Windy,,
2883,354,19/12/2021 11:00,19/12/2021 15:00,4,0.552222568,0.138055642,CantwellCreek_plus_Windy,,
2884,354,19/12/2021 15:00,19/12/2021 19:00,4,238.3764716,59.5941179,CantwellCreek_plus_Windy,,
2885,354,19/12/2021 19:00,19/12/2021 23:00,4,1779.331463,444.8328659,CantwellCreek_plus_Windy,,
2886,354,19/12/2021 23:00,20/12/2021 3:00,4,2711.126016,677.7815041,CantwellCreek_plus_Windy,,
2887,355,20/12/2021 3:00,20/12/2021 7:00,4,4207.627367,1051.906842,CantwellCreek_plus_Windy,,
2888,355,20/12/2021 7:00,20/12/2021 11:00,4,2.93166728,0.73291682,CantwellCreek_plus_Windy,,
2889,355,20/12/2021 11:00,20/12/2021 15:01,4.016666667,180.7660141,45.19150352,CantwellCreek_plus_Windy,,
2890,355,20/12/2021 15:01,20/12/2021 19:01,4,465.518231,116.3795577,CantwellCreek_plus_Windy,,
2891,355,20/12/2021 19:01,20/12/2021 23:01,4,577.6173174,144.4043293,CantwellCreek_plus_Windy,,
2892,355,20/12/2021 23:01,21/12/2021 3:00,3.983333333,4008.834825,1002.208706,CantwellCreek_plus_Windy,,
2893,356,21/12/2021 3:00,21/12/2021 7:01,4.016666667,2771.040132,692.7600329,CantwellCreek_plus_Windy,,
2894,356,21/12/2021 7:01,21/12/2021 11:00,3.983333333,2.452250678,0.61306267,CantwellCreek_plus_Windy,,
2895,356,21/12/2021 11:00,21/12/2021 15:00,4,53.51570571,13.37892643,CantwellCreek_plus_Windy,,
2896,356,21/12/2021 15:00,21/12/2021 19:00,4,54.90937502,13.72734375,CantwellCreek_plus_Windy,,
2897,356,21/12/2021 19:00,21/12/2021 23:00,4,2950.650708,737.662677,CantwellCreek_plus_Windy,,
2898,356,21/12/2021 23:00,22/12/2021 3:00,4,3851.630831,962.9077077,CantwellCreek_plus_Windy,,
2899,357,22/12/2021 3:00,22/12/2021 7:00,4,1890.923088,472.7307719,CantwellCreek_plus_Windy,,
2900,357,22/12/2021 7:00,22/12/2021 11:01,4.016666667,148.5355847,37.13389618,CantwellCreek_plus_Windy,,
2901,357,22/12/2021 11:01,22/12/2021 15:00,3.983333333,7.151467932,1.787866983,CantwellCreek_plus_Windy,,
2902,357,22/12/2021 15:00,22/12/2021 19:00,4,712.1170919,178.029273,CantwellCreek_plus_Windy,,
2903,357,22/12/2021 19:00,22/12/2021 23:00,4,10.82081609,2.705204023,CantwellCreek_plus_Windy,,
2904,357,22/12/2021 23:00,23/12/2021 3:00,4,18.73397177,4.683492942,CantwellCreek_plus_Windy,,
2905,358,23/12/2021 3:00,23/12/2021 7:00,4,11.45005486,2.862513715,CantwellCreek_plus_Windy,,
2906,358,23/12/2021 7:00,23/12/2021 11:01,4.016666667,65.82062765,16.45515691,CantwellCreek_plus_Windy,,
2907,358,23/12/2021 11:01,23/12/2021 15:01,4,15.37154914,3.842887284,CantwellCreek_plus_Windy,,
2908,358,23/12/2021 15:01,23/12/2021 19:01,4,60.93846161,15.2346154,CantwellCreek_plus_Windy,,
2909,358,23/12/2021 19:01,23/12/2021 23:00,3.983333333,29.10787722,7.276969306,CantwellCreek_plus_Windy,,
2910,358,23/12/2021 23:00,24/12/2021 3:00,4,93.85907553,23.46476888,CantwellCreek_plus_Windy,,
2911,359,24/12/2021 3:00,24/12/2021 7:00,4,2.51375975,0.628439938,CantwellCreek_plus_Windy,,
2912,359,24/12/2021 7:00,24/12/2021 11:00,4,0,0,CantwellCreek_plus_Windy,,
2913,359,24/12/2021 11:00,24/12/2021 15:00,4,2627.197458,656.7993645,CantwellCreek_plus_Windy,,
2914,359,24/12/2021 15:00,24/12/2021 19:00,4,4559.079692,1139.769923,CantwellCreek_plus_Windy,,
2915,359,24/12/2021 19:00,24/12/2021 23:00,4,2043.973803,510.9934507,CantwellCreek_plus_Windy,,
2916,359,24/12/2021 23:00,25/12/2021 3:01,4.016666667,655.3291169,163.8322792,CantwellCreek_plus_Windy,,
2917,360,25/12/2021 3:01,25/12/2021 7:00,3.983333333,1765.089962,441.2724905,CantwellCreek_plus_Windy,,
2918,360,25/12/2021 7:00,25/12/2021 11:00,4,3.188959394,0.797239848,CantwellCreek_plus_Windy,,
2919,360,25/12/2021 11:00,25/12/2021 15:01,4.016666667,457.4582134,114.3645533,CantwellCreek_plus_Windy,,
2920,360,25/12/2021 15:01,25/12/2021 19:00,3.983333333,22.51645502,5.629113756,CantwellCreek_plus_Windy,,
2921,360,25/12/2021 19:00,25/12/2021 23:00,4,706.2996904,176.5749226,CantwellCreek_plus_Windy,,
2922,360,25/12/2021 23:00,26/12/2021 3:02,4.033333333,64.33233205,16.08308301,CantwellCreek_plus_Windy,,
2923,361,26/12/2021 3:02,26/12/2021 7:00,3.966666667,168.4905589,42.12263973,CantwellCreek_plus_Windy,,
2924,361,26/12/2021 7:00,26/12/2021 11:00,4,543.85154,135.962885,CantwellCreek_plus_Windy,,
2925,361,26/12/2021 11:00,26/12/2021 15:01,4.016666667,305.3696315,76.34240787,CantwellCreek_plus_Windy,,
2926,361,26/12/2021 15:01,26/12/2021 19:00,3.983333333,234.5315891,58.63289728,CantwellCreek_plus_Windy,,
2927,361,26/12/2021 19:00,26/12/2021 23:02,4.033333333,463.5951866,115.8987966,CantwellCreek_plus_Windy,,
2928,361,26/12/2021 23:02,27/12/2021 3:01,3.983333333,377.4329292,94.3582323,CantwellCreek_plus_Windy,,
2929,362,27/12/2021 3:01,27/12/2021 7:00,3.983333333,136.32221,34.08055249,CantwellCreek_plus_Windy,,
2930,362,27/12/2021 7:00,27/12/2021 11:01,4.016666667,1767.791815,441.9479538,CantwellCreek_plus_Windy,,
2931,362,27/12/2021 11:01,27/12/2021 15:00,3.983333333,3038.443764,759.6109409,CantwellCreek_plus_Windy,,
2932,362,27/12/2021 15:00,27/12/2021 19:00,4,520.3395733,130.0848933,CantwellCreek_plus_Windy,,
2933,362,27/12/2021 19:00,27/12/2021 23:00,4,0,0,CantwellCreek_plus_Windy,,
2934,362,27/12/2021 23:00,28/12/2021 3:00,4,732.7248671,183.1812168,CantwellCreek_plus_Windy,,
2935,363,28/12/2021 3:00,28/12/2021 7:00,4,336.1016643,84.02541608,CantwellCreek_plus_Windy,,
2936,363,28/12/2021 7:00,28/12/2021 11:00,4,1717.620119,429.4050297,CantwellCreek_plus_Windy,,
2937,363,28/12/2021 11:00,28/12/2021 15:01,4.016666667,6548.779765,1637.194941,CantwellCreek_plus_Windy,,
2938,363,28/12/2021 15:01,28/12/2021 19:00,3.983333333,4111.302661,1027.825665,CantwellCreek_plus_Windy,,
2939,363,28/12/2021 19:00,28/12/2021 23:01,4.016666667,2001.611064,500.4027659,CantwellCreek_plus_Windy,,
2940,363,28/12/2021 23:01,29/12/2021 3:00,3.983333333,652.2068691,163.0517173,CantwellCreek_plus_Windy,,
2941,364,29/12/2021 3:00,29/12/2021 7:00,4,48.99502349,12.24875587,CantwellCreek_plus_Windy,,
2942,364,29/12/2021 7:00,29/12/2021 11:00,4,104.087907,26.02197675,CantwellCreek_plus_Windy,,
2943,364,29/12/2021 11:00,29/12/2021 15:00,4,39.82287177,9.955717943,CantwellCreek_plus_Windy,,
2944,364,29/12/2021 15:00,29/12/2021 19:00,4,2444.686444,611.1716111,CantwellCreek_plus_Windy,,
2945,364,29/12/2021 19:00,29/12/2021 23:00,4,1353.095095,338.2737737,CantwellCreek_plus_Windy,,
2946,364,29/12/2021 23:00,30/12/2021 3:00,4,1403.914148,350.9785369,CantwellCreek_plus_Windy,,
2947,365,30/12/2021 3:00,30/12/2021 7:00,4,78.78597934,19.69649484,CantwellCreek_plus_Windy,,
2948,365,30/12/2021 7:00,30/12/2021 11:00,4,1775.200028,443.8000069,CantwellCreek_plus_Windy,,
2949,365,30/12/2021 11:00,30/12/2021 15:00,4,9913.768358,2478.442089,CantwellCreek_plus_Windy,,
2950,365,30/12/2021 15:00,30/12/2021 19:01,4.016666667,11.55608808,2.88902202,CantwellCreek_plus_Windy,,
2951,365,30/12/2021 19:01,30/12/2021 23:00,3.983333333,755.4611647,188.8652912,CantwellCreek_plus_Windy,,
2952,365,30/12/2021 23:00,31/12/2021 3:01,4.016666667,10567.69349,2641.923372,CantwellCreek_plus_Windy,,
2953,1,31/12/2021 3:01,31/12/2021 7:01,4,166.5974239,41.64935597,CantwellCreek_plus_Windy,,
2954,1,31/12/2021 7:01,31/12/2021 11:00,3.983333333,4599.187772,1149.796943,CantwellCreek_plus_Windy,,
2955,1,31/12/2021 11:00,31/12/2021 15:00,4,11057.6491,2764.412274,CantwellCreek_plus_Windy,,
2956,1,31/12/2021 15:00,31/12/2021 19:00,4,278.3685311,69.59213276,CantwellCreek_plus_Windy,,
2957,1,31/12/2021 19:00,31/12/2021 23:00,4,18.82604265,4.706510664,CantwellCreek_plus_Windy,,
2958,1,31/12/2021 23:00,1/1/2022 3:00,4,67.49637338,16.87409335,CantwellCreek_plus_Windy,,
2959,2,1/1/2022 3:00,1/1/2022 7:00,4,9.191247099,2.297811775,CantwellCreek_plus_Windy,,
2960,2,1/1/2022 7:00,1/1/2022 11:00,4,1711.808102,427.9520255,CantwellCreek_plus_Windy,,
2961,2,1/1/2022 11:00,1/1/2022 15:00,4,745.4870987,186.3717747,CantwellCreek_plus_Windy,,
2962,2,1/1/2022 15:00,1/1/2022 19:00,4,2.404583524,0.601145881,CantwellCreek_plus_Windy,,
2963,2,1/1/2022 19:00,1/1/2022 23:00,4,107.8402745,26.96006862,CantwellCreek_plus_Windy,,
2964,2,1/1/2022 23:00,2/1/2022 3:00,4,1.226144871,0.306536218,CantwellCreek_plus_Windy,,
2965,3,2/1/2022 3:00,2/1/2022 7:01,4.016666667,6178.156043,1544.539011,CantwellCreek_plus_Windy,,
2966,3,2/1/2022 7:01,2/1/2022 11:00,3.983333333,4378.242475,1094.560619,CantwellCreek_plus_Windy,,
2967,3,2/1/2022 11:00,2/1/2022 15:01,4.016666667,969.10313,242.2757825,CantwellCreek_plus_Windy,,
2968,3,2/1/2022 15:01,2/1/2022 19:00,3.983333333,2460.898347,615.2245869,CantwellCreek_plus_Windy,,
2969,3,2/1/2022 19:00,2/1/2022 23:00,4,3.258593456,0.814648364,CantwellCreek_plus_Windy,,
2970,3,2/1/2022 23:00,3/1/2022 3:01,4.016666667,5.542204872,1.385551218,CantwellCreek_plus_Windy,,
2971,4,3/1/2022 3:01,3/1/2022 7:00,3.983333333,2.512997254,0.628249314,CantwellCreek_plus_Windy,,
2972,4,3/1/2022 7:00,3/1/2022 11:00,4,286.7762736,71.6940684,CantwellCreek_plus_Windy,,
2973,4,3/1/2022 11:00,3/1/2022 15:00,4,6.227512501,1.556878125,CantwellCreek_plus_Windy,,
2974,4,3/1/2022 15:00,3/1/2022 19:01,4.016666667,25.87958553,6.469896383,CantwellCreek_plus_Windy,,
2975,4,3/1/2022 19:01,3/1/2022 23:00,3.983333333,310.1036773,77.52591933,CantwellCreek_plus_Windy,,
2976,4,3/1/2022 23:00,4/1/2022 3:00,4,2.83365982,0.708414955,CantwellCreek_plus_Windy,,
2977,5,4/1/2022 3:00,4/1/2022 7:00,4,249.0322968,62.25807419,CantwellCreek_plus_Windy,,
2978,5,4/1/2022 7:00,4/1/2022 11:00,4,270.6534793,67.66336983,CantwellCreek_plus_Windy,,
2979,5,4/1/2022 11:00,4/1/2022 15:00,4,32.24924117,8.062310293,CantwellCreek_plus_Windy,,
2980,5,4/1/2022 15:00,4/1/2022 19:01,4.016666667,6.437497865,1.609374466,CantwellCreek_plus_Windy,,
2981,5,4/1/2022 19:01,4/1/2022 23:00,3.983333333,34.07406381,8.518515953,CantwellCreek_plus_Windy,,
2982,5,4/1/2022 23:00,5/1/2022 3:00,4,4312.746701,1078.186675,CantwellCreek_plus_Windy,,
2983,6,5/1/2022 3:00,5/1/2022 7:00,4,82.9318176,20.7329544,CantwellCreek_plus_Windy,,
2984,6,5/1/2022 7:00,5/1/2022 11:00,4,1.323795603,0.330948901,CantwellCreek_plus_Windy,,
2985,6,5/1/2022 11:00,5/1/2022 15:00,4,3197.117808,799.2794519,CantwellCreek_plus_Windy,,
2986,6,5/1/2022 15:00,5/1/2022 19:00,4,1703.26396,425.81599,CantwellCreek_plus_Windy,,
2987,6,5/1/2022 19:00,5/1/2022 23:00,4,802.3303096,200.5825774,CantwellCreek_plus_Windy,,
2988,6,5/1/2022 23:00,6/1/2022 3:00,4,1.097500607,0.274375152,CantwellCreek_plus_Windy,,
2989,7,6/1/2022 3:00,6/1/2022 7:01,4.016666667,8308.983609,2077.245902,CantwellCreek_plus_Windy,,
2990,7,6/1/2022 7:01,6/1/2022 11:01,4,2.915262734,0.728815683,CantwellCreek_plus_Windy,,
2991,7,6/1/2022 11:01,6/1/2022 15:00,3.983333333,300.5503145,75.13757862,CantwellCreek_plus_Windy,,
2992,7,6/1/2022 15:00,6/1/2022 19:00,4,210.7339704,52.6834926,CantwellCreek_plus_Windy,,
2993,7,6/1/2022 19:00,6/1/2022 23:00,4,91.45589998,22.863975,CantwellCreek_plus_Windy,,
2994,349,14/12/2021 23:00,15/12/2021 3:00,4,13.7600458,3.440011449,NewPirateCreek_plus_Abbie,,
2995,350,15/12/2021 3:00,15/12/2021 7:00,4,36.43973522,9.109933805,NewPirateCreek_plus_Abbie,,
2996,350,15/12/2021 7:00,15/12/2021 11:00,4,34.18434272,8.54608568,NewPirateCreek_plus_Abbie,,
